"","date","zip","num_odor_complaints"
"199",2018-01-19,92253,1
"200",2018-01-19,92274,1
"201",2018-01-19,92501,1
"202",2018-01-19,92583,1
"203",2018-01-19,92653,1
"204",2018-01-19,92807,1
"205",2018-01-20,90266,1
"206",2018-01-20,90745,1
"207",2018-01-20,91746,1
"208",2018-01-21,91302,1
"209",2018-01-21,92880,2
"210",2018-01-22,90019,1
"211",2018-01-22,91746,1
"212",2018-01-23,90016,1
"213",2018-01-23,90280,5
"214",2018-01-23,90401,1
"215",2018-01-23,90720,2
"216",2018-01-23,90723,2
"217",2018-01-23,90745,1
"218",2018-01-23,90815,1
"219",2018-01-23,91326,1
"220",2018-01-23,91342,1
"221",2018-01-23,91364,1
"222",2018-01-23,91761,1
"223",2018-01-23,92324,1
"224",2018-01-23,92647,1
"225",2018-01-24,90001,2
"226",2018-01-24,90015,1
"227",2018-01-24,90047,1
"228",2018-01-24,90058,1
"229",2018-01-24,90277,1
"230",2018-01-24,90723,2
"231",2018-01-24,91342,1
"232",2018-01-24,91344,1
"233",2018-01-24,91411,1
"234",2018-01-24,92504,1
"235",2018-01-24,92605,4
"236",2018-01-24,92647,5
"237",2018-01-24,92649,6
"238",2018-01-25,90016,2
"239",2018-01-25,90403,1
"240",2018-01-25,90740,1
"241",2018-01-25,91311,1
"242",2018-01-25,92407,1
"243",2018-01-26,90063,1
"244",2018-01-26,90069,1
"245",2018-01-26,90245,1
"246",2018-01-26,90740,1
"247",2018-01-26,91340,2
"248",2018-01-26,91605,1
"249",2018-01-26,91746,1
"250",2018-01-26,92612,1
"251",2018-01-27,90250,4
"252",2018-01-27,90731,3
"253",2018-01-27,90740,1
"254",2018-01-27,91344,1
"255",2018-01-27,92649,1
"256",2018-01-27,92806,5
"257",2018-01-28,90008,1
"258",2018-01-28,90016,2
"259",2018-01-28,90250,5
"260",2018-01-28,90293,1
"261",2018-01-28,91750,1
"262",2018-01-29,90049,1
"263",2018-01-29,90058,2
"264",2018-01-29,90063,5
"265",2018-01-29,90091,1
"266",2018-01-29,90250,2
"267",2018-01-29,90266,1
"268",2018-01-29,90270,1
"269",2018-01-29,90405,1
"270",2018-01-29,90501,1
"271",2018-01-29,90720,2
"272",2018-01-29,91342,1
"273",2018-01-29,91710,1
"274",2018-01-29,92651,1
"275",2018-01-29,92805,4
"276",2018-01-29,92806,6
"277",2018-01-29,92841,1
"278",2018-01-30,90016,1
"279",2018-01-30,90058,1
"280",2018-01-30,90063,1
"281",2018-01-30,90069,1
"282",2018-01-30,90245,2
"283",2018-01-30,90247,1
"284",2018-01-30,90250,1
"285",2018-01-30,90501,1
"286",2018-01-30,90502,1
"287",2018-01-30,90650,1
"288",2018-01-30,90723,3
"289",2018-01-30,90805,2
"290",2018-01-30,90814,1
"291",2018-01-30,91316,1
"292",2018-01-30,91326,3
"293",2018-01-30,91340,1
"294",2018-01-30,91342,2
"295",2018-01-30,91343,1
"296",2018-01-30,91411,1
"297",2018-01-30,91710,1
"298",2018-01-30,92503,1
"299",2018-01-30,92530,1
"300",2018-01-30,92532,1
"301",2018-01-30,92630,2
"302",2018-01-30,92647,1
"303",2018-01-30,92660,1
"304",2018-01-30,92707,2
"305",2018-01-30,92805,1
"306",2018-01-30,92806,4
"307",2018-01-31,28935,1
"308",2018-01-31,90001,1
"309",2018-01-31,90049,1
"310",2018-01-31,90250,3
"311",2018-01-31,90601,1
"312",2018-01-31,90703,1
"313",2018-01-31,90815,2
"314",2018-01-31,91326,1
"315",2018-01-31,91340,1
"316",2018-01-31,91342,2
"317",2018-01-31,91344,1
"318",2018-01-31,91401,1
"319",2018-01-31,91710,1
"320",2018-01-31,92530,22
"321",2018-01-31,92532,16
"322",2018-01-31,92612,1
"323",2018-01-31,92806,2
"324",2018-01-31,NA,2
"325",2018-02-01,90063,2
"326",2018-02-01,90250,1
"327",2018-02-01,90251,1
"328",2018-02-01,90601,1
"329",2018-02-01,91342,2
"330",2018-02-01,91344,1
"331",2018-02-01,91411,1
"332",2018-02-01,91607,1
"333",2018-02-01,91746,1
"334",2018-02-01,91776,1
"335",2018-02-01,92620,1
"336",2018-02-01,92656,1
"337",2018-02-01,92806,1
"338",2018-02-02,90027,1
"339",2018-02-02,90035,1
"340",2018-02-02,90040,1
"341",2018-02-02,90270,1
"342",2018-02-02,90501,1
"343",2018-02-02,90604,1
"344",2018-02-02,90720,1
"345",2018-02-02,91310,2
"346",2018-02-02,91316,1
"347",2018-02-02,91326,6
"348",2018-02-02,91344,3
"349",2018-02-02,91406,1
"350",2018-02-02,91411,1
"351",2018-02-02,91607,6
"352",2018-02-02,91710,2
"353",2018-02-02,91765,1
"354",2018-02-02,92504,1
"355",2018-02-02,92530,5
"356",2018-02-02,92532,18
"357",2018-02-02,92602,1
"358",2018-02-02,92663,1
"359",2018-02-02,92805,1
"360",2018-02-02,92806,3
"361",2018-02-02,92880,1
"362",2018-02-02,NA,1
"363",2018-02-03,90723,1
"364",2018-02-03,90731,1
"365",2018-02-03,91316,1
"366",2018-02-03,91325,1
"367",2018-02-03,92880,1
"368",2018-02-04,90731,1
"369",2018-02-04,91326,1
"370",2018-02-04,91342,3
"371",2018-02-04,92880,1
"372",2018-02-05,90731,1
"373",2018-02-05,90745,1
"374",2018-02-05,90805,1
"375",2018-02-05,91326,1
"376",2018-02-05,91342,3
"377",2018-02-05,91401,1
"378",2018-02-05,91406,1
"379",2018-02-05,91746,2
"380",2018-02-06,90027,1
"381",2018-02-06,90032,1
"382",2018-02-06,90065,1
"383",2018-02-06,90210,1
"384",2018-02-06,90404,1
"385",2018-02-06,90605,1
"386",2018-02-06,91301,1
"387",2018-02-06,91326,2
"388",2018-02-06,91342,2
"389",2018-02-06,91384,1
"390",2018-02-06,91746,1
"391",2018-02-06,91761,1
"392",2018-02-07,90003,1
"393",2018-02-07,90027,1
"394",2018-02-07,90039,1
"395",2018-02-07,90069,1
"396",2018-02-07,90250,1
"397",2018-02-07,90277,1
"398",2018-02-07,90404,1
"399",2018-02-07,90601,1
"400",2018-02-07,90723,1
"401",2018-02-07,90740,1
"402",2018-02-07,91106,1
"403",2018-02-07,91311,1
"404",2018-02-07,91316,1
"405",2018-02-07,91326,1
"406",2018-02-07,91384,1
"407",2018-02-07,91406,1
"408",2018-02-07,91411,2
"409",2018-02-07,91601,1
"410",2018-02-07,91746,3
"411",2018-02-07,91761,1
"412",2018-02-07,92211,1
"413",2018-02-07,92374,1
"414",2018-02-07,92501,1
"415",2018-02-07,92605,15
"416",2018-02-07,92647,4
"417",2018-02-07,92649,20
"418",2018-02-07,92701,1
"419",2018-02-07,92806,1
"420",2018-02-08,90027,1
"421",2018-02-08,90251,1
"422",2018-02-08,90710,1
"423",2018-02-08,90720,1
"424",2018-02-08,90723,1
"425",2018-02-08,90740,1
"426",2018-02-08,90745,1
"427",2018-02-08,90808,1
"428",2018-02-08,90815,1
"429",2018-02-08,91301,1
"430",2018-02-08,91311,2
"431",2018-02-08,91316,1
"432",2018-02-08,91326,2
"433",2018-02-08,91342,1
"434",2018-02-08,91401,2
"435",2018-02-08,91411,1
"436",2018-02-08,91746,1
"437",2018-02-08,92605,3
"438",2018-02-08,92609,1
"439",2018-02-08,92627,1
"440",2018-02-08,92646,3
"441",2018-02-08,92647,1
"442",2018-02-08,92648,14
"443",2018-02-08,92649,2
"444",2018-02-08,92704,1
"445",2018-02-08,92708,5
"446",2018-02-08,92728,1
"447",2018-02-08,92845,1
"448",2018-02-08,92867,1
"449",2018-02-08,92880,2
"450",2018-02-08,92899,1
"451",2018-02-09,90032,1
"452",2018-02-09,90036,1
"453",2018-02-09,90248,1
"454",2018-02-09,90404,1
"455",2018-02-09,90720,1
"456",2018-02-09,91310,1
"457",2018-02-09,91326,2
"458",2018-02-09,91411,2
"459",2018-02-09,91739,1
"460",2018-02-09,91746,2
"461",2018-02-09,92334,1
"462",2018-02-09,92506,1
"463",2018-02-09,92806,1
"464",2018-02-09,92833,1
"465",2018-02-10,90720,2
"466",2018-02-10,90745,1
"467",2018-02-10,91326,4
"468",2018-02-10,91744,1
"469",2018-02-11,90025,1
"470",2018-02-11,90805,1
"471",2018-02-11,91326,1
"472",2018-02-11,91746,1
"473",2018-02-12,90007,2
"474",2018-02-12,90601,1
"475",2018-02-12,91326,1
"476",2018-02-12,91335,1
"477",2018-02-12,91423,1
"478",2018-02-12,91506,1
"479",2018-02-12,91746,1
"480",2018-02-12,92545,1
"481",2018-02-13,90007,1
"482",2018-02-13,90013,1
"483",2018-02-13,90024,1
"484",2018-02-13,90058,1
"485",2018-02-13,90221,1
"486",2018-02-13,90710,1
"487",2018-02-13,92627,1
"488",2018-02-13,92694,1
"489",2018-02-13,92701,1
"490",2018-02-13,92885,1
"491",2018-02-14,90019,1
"492",2018-02-14,90201,1
"493",2018-02-14,90723,2
"494",2018-02-14,91326,1
"495",2018-02-14,91352,1
"496",2018-02-14,91746,1
"497",2018-02-14,92675,1
"498",2018-02-14,92801,1
"499",2018-02-15,90007,1
"500",2018-02-15,90404,1
"501",2018-02-15,91326,1
"502",2018-02-15,91342,1
"503",2018-02-15,91606,1
"504",2018-02-15,91766,1
"505",2018-02-15,91786,1
"506",2018-02-15,92570,1
"507",2018-02-16,90007,1
"508",2018-02-16,90044,1
"509",2018-02-16,90058,5
"510",2018-02-16,90245,2
"511",2018-02-16,90270,1
"512",2018-02-16,90280,1
"513",2018-02-16,90720,1
"514",2018-02-16,91344,1
"515",2018-02-16,91761,1
"516",2018-02-16,91801,1
"517",2018-02-16,92315,1
"518",2018-02-16,92880,1
"519",2018-02-17,91344,1
"520",2018-02-17,91601,1
"521",2018-02-17,92880,1
"522",2018-02-18,91316,1
"523",2018-02-18,91326,1
"524",2018-02-18,92880,1
"525",2018-02-19,90058,1
"526",2018-02-19,91301,1
"527",2018-02-19,91311,1
"528",2018-02-20,90002,1
"529",2018-02-20,90017,1
"530",2018-02-20,90745,1
"531",2018-02-20,91739,1
"532",2018-02-20,92374,1
"533",2018-02-20,92625,1
"534",2018-02-20,92886,1
"535",2018-02-21,90502,1
"536",2018-02-21,90703,1
"537",2018-02-21,90720,1
"538",2018-02-21,91302,1
"539",2018-02-21,91342,4
"540",2018-02-21,91406,1
"541",2018-02-21,92627,1
"542",2018-02-21,92707,4
"543",2018-02-21,92880,1
"544",2018-02-22,90011,1
"545",2018-02-22,90230,1
"546",2018-02-22,90250,1
"547",2018-02-22,90280,1
"548",2018-02-22,90720,1
"549",2018-02-22,90723,5
"550",2018-02-22,90805,1
"551",2018-02-22,91040,1
"552",2018-02-22,91326,1
"553",2018-02-22,91384,1
"554",2018-02-22,92705,1
"555",2018-02-23,90007,1
"556",2018-02-23,90670,1
"557",2018-02-23,91326,1
"558",2018-02-23,92880,1
"559",2018-02-24,90731,1
"560",2018-02-24,90745,1
"561",2018-02-24,91301,1
"562",2018-02-25,92880,2
"563",2018-02-26,90007,1
"564",2018-02-26,90221,1
"565",2018-02-26,90280,1
"566",2018-02-26,90805,1
"567",2018-02-26,91401,1
"568",2018-02-26,91402,1
"569",2018-02-26,91745,1
"570",2018-02-26,92880,2
"571",2018-02-27,90740,1
"572",2018-02-27,90815,1
"573",2018-02-27,91326,9
"574",2018-02-27,92551,1
"575",2018-02-27,92646,1
"576",2018-02-28,90003,1
"577",2018-02-28,90007,2
"578",2018-02-28,91326,1
"579",2018-02-28,91384,1
"580",2018-02-28,92501,1
"581",2018-02-28,92691,1
"582",2018-02-28,93532,1
"583",2018-03-01,90007,3
"584",2018-03-01,90064,1
"585",2018-03-01,90221,1
"586",2018-03-01,90740,1
"587",2018-03-01,90745,1
"588",2018-03-01,91326,1
"589",2018-03-01,91706,1
"590",2018-03-01,92337,1
"591",2018-03-02,90007,2
"592",2018-03-02,90040,2
"593",2018-03-02,90044,1
"594",2018-03-02,90723,2
"595",2018-03-02,90740,1
"596",2018-03-02,90745,1
"597",2018-03-02,92530,1
"598",2018-03-03,90723,1
"599",2018-03-04,90245,1
"600",2018-03-04,90601,1
"601",2018-03-04,90723,1
"602",2018-03-04,90740,7
"603",2018-03-04,90745,2
"604",2018-03-04,91201,3
"605",2018-03-04,92880,2
"606",2018-03-05,90723,1
"607",2018-03-05,90731,1
"608",2018-03-05,90740,4
"609",2018-03-05,90755,1
"610",2018-03-05,90803,1
"611",2018-03-05,91746,1
"612",2018-03-06,90007,1
"613",2018-03-06,90058,1
"614",2018-03-06,90064,1
"615",2018-03-06,90292,1
"616",2018-03-06,90623,1
"617",2018-03-06,90720,1
"618",2018-03-06,90723,1
"619",2018-03-06,91342,1
"620",2018-03-06,91504,1
"621",2018-03-06,92627,1
"622",2018-03-06,92879,1
"623",2018-03-07,90021,1
"624",2018-03-07,90043,1
"625",2018-03-07,90058,1
"626",2018-03-07,90064,1
"627",2018-03-07,90291,1
"628",2018-03-07,91040,1
"629",2018-03-07,91326,3
"630",2018-03-07,91331,1
"631",2018-03-07,91384,1
"632",2018-03-07,91504,2
"633",2018-03-07,92707,1
"634",2018-03-07,92865,1
"635",2018-03-07,92871,1
"636",2018-03-08,90008,1
"637",2018-03-08,90024,1
"638",2018-03-08,90723,3
"639",2018-03-08,90805,1
"640",2018-03-08,91326,1
"641",2018-03-08,91384,2
"642",2018-03-08,91724,1
"643",2018-03-08,92625,1
"644",2018-03-08,92780,1
"645",2018-03-08,92880,3
"646",2018-03-08,92885,1
"647",2018-03-09,90002,1
"648",2018-03-09,90007,2
"649",2018-03-09,90210,1
"650",2018-03-09,90280,1
"651",2018-03-09,90745,1
"652",2018-03-09,90805,1
"653",2018-03-09,91311,1
"654",2018-03-09,91326,1
"655",2018-03-09,91384,1
"656",2018-03-09,91710,1
"657",2018-03-09,91801,1
"658",2018-03-09,92334,1
"659",2018-03-09,92675,1
"660",2018-03-09,92880,1
"661",2018-03-10,90044,1
"662",2018-03-10,90266,1
"663",2018-03-10,90710,1
"664",2018-03-10,90745,3
"665",2018-03-10,92880,2
"666",2018-03-10,NA,1
"667",2018-03-11,90043,1
"668",2018-03-11,90044,1
"669",2018-03-11,92880,2
"670",2018-03-11,NA,1
"671",2018-03-12,90670,1
"672",2018-03-12,91311,1
"673",2018-03-12,91702,1
"674",2018-03-12,92646,1
"675",2018-03-12,92880,5
"676",2018-03-12,NA,1
"677",2018-03-13,90008,1
"678",2018-03-13,90044,1
"679",2018-03-13,90280,1
"680",2018-03-13,91311,1
"681",2018-03-13,91723,1
"682",2018-03-13,91761,1
"683",2018-03-13,91776,1
"684",2018-03-13,92501,1
"685",2018-03-13,92509,1
"686",2018-03-13,92880,5
"687",2018-03-14,90631,1
"688",2018-03-14,91326,1
"689",2018-03-14,91746,1
"690",2018-03-14,92401,1
"691",2018-03-14,92880,2
"692",2018-03-14,NA,2
"693",2018-03-15,90003,1
"694",2018-03-15,90064,1
"695",2018-03-15,90723,1
"696",2018-03-15,90744,10
"697",2018-03-15,90803,1
"698",2018-03-15,90814,1
"699",2018-03-15,91304,1
"700",2018-03-15,92880,1
"701",2018-03-16,90007,2
"702",2018-03-16,90044,1
"703",2018-03-16,90277,2
"704",2018-03-16,90745,2
"705",2018-03-16,90805,1
"706",2018-03-16,91326,2
"707",2018-03-16,92408,1
"708",2018-03-16,92648,1
"709",2018-03-17,91326,1
"710",2018-03-17,92683,1
"711",2018-03-18,90723,1
"712",2018-03-18,90731,1
"713",2018-03-18,91107,1
"714",2018-03-18,91326,1
"715",2018-03-18,91342,1
"716",2018-03-18,92335,1
"717",2018-03-18,92605,1
"718",2018-03-18,92646,1
"719",2018-03-19,90003,1
"720",2018-03-19,90007,1
"721",2018-03-19,90008,1
"722",2018-03-19,90058,1
"723",2018-03-19,90248,1
"724",2018-03-19,91326,1
"725",2018-03-19,91746,1
"726",2018-03-19,92648,1
"727",2018-03-19,92880,2
"728",2018-03-20,90212,1
"729",2018-03-20,90291,1
"730",2018-03-20,90503,1
"731",2018-03-20,90706,1
"732",2018-03-20,90731,1
"733",2018-03-20,90805,1
"734",2018-03-20,90806,1
"735",2018-03-20,91326,3
"736",2018-03-20,91342,5
"737",2018-03-20,91344,1
"738",2018-03-20,91406,1
"739",2018-03-20,91740,1
"740",2018-03-20,92605,1
"741",2018-03-20,92630,1
"742",2018-03-20,92675,1
"743",2018-03-21,90023,1
"744",2018-03-21,90806,1
"745",2018-03-21,90810,1
"746",2018-03-21,91326,1
"747",2018-03-21,91342,1
"748",2018-03-21,91702,1
"749",2018-03-21,92548,1
"750",2018-03-21,92705,1
"751",2018-03-21,92806,4
"752",2018-03-21,92821,1
"753",2018-03-21,NA,1
"754",2018-03-22,90007,1
"755",2018-03-22,90245,2
"756",2018-03-22,90601,2
"757",2018-03-22,90723,3
"758",2018-03-22,90810,1
"759",2018-03-22,91326,1
"760",2018-03-22,91342,1
"761",2018-03-22,91744,2
"762",2018-03-22,91746,1
"763",2018-03-22,92627,2
"764",2018-03-22,92705,1
"765",2018-03-23,90017,1
"766",2018-03-23,90019,1
"767",2018-03-23,91206,4
"768",2018-03-23,91344,1
"769",2018-03-23,91733,1
"770",2018-03-23,92870,1
"771",2018-03-23,92880,1
"772",2018-03-24,90723,1
"773",2018-03-24,91352,2
"774",2018-03-24,92780,1
"775",2018-03-24,92880,3
"776",2018-03-26,90501,1
"777",2018-03-26,90720,1
"778",2018-03-26,90806,3
"779",2018-03-26,90810,1
"780",2018-03-26,91701,1
"781",2018-03-26,92627,1
"782",2018-03-26,92663,1
"783",2018-03-26,92806,2
"784",2018-03-26,92880,6
"785",2018-03-27,90061,2
"786",2018-03-27,90745,1
"787",2018-03-27,91206,8
"788",2018-03-27,91342,2
"789",2018-03-27,91606,1
"790",2018-03-27,91761,1
"791",2018-03-27,91765,1
"792",2018-03-27,92880,2
"793",2018-03-27,92882,1
"794",2018-03-27,NA,2
"795",2018-03-28,90712,1
"796",2018-03-28,90803,1
"797",2018-03-28,90810,1
"798",2018-03-28,91342,1
"799",2018-03-28,92728,1
"800",2018-03-28,92865,1
"801",2018-03-28,92880,5
"802",2018-03-29,90018,1
"803",2018-03-29,90245,1
"804",2018-03-29,90303,1
"805",2018-03-29,90740,5
"806",2018-03-29,90742,1
"807",2018-03-29,91342,1
"808",2018-03-29,92647,1
"809",2018-03-29,92649,7
"810",2018-03-29,92880,4
"811",2018-03-29,NA,1
"812",2018-03-30,90040,1
"813",2018-03-30,90061,1
"814",2018-03-30,90302,1
"815",2018-03-30,90720,2
"816",2018-03-30,91342,2
"817",2018-03-30,91344,1
"818",2018-03-30,91352,1
"819",2018-03-30,91746,1
"820",2018-03-30,92880,1
"821",2018-03-31,90061,1
"822",2018-03-31,90720,1
"823",2018-03-31,90723,1
"824",2018-03-31,90810,1
"825",2018-03-31,90813,1
"826",2018-03-31,91342,3
"827",2018-03-31,92880,8
"828",2018-04-02,90061,1
"829",2018-04-02,90710,1
"830",2018-04-02,90720,1
"831",2018-04-02,92880,3
"832",2018-04-03,90032,1
"833",2018-04-03,90065,1
"834",2018-04-03,90804,1
"835",2018-04-03,90810,1
"836",2018-04-03,91342,1
"837",2018-04-03,91352,1
"838",2018-04-03,91746,1
"839",2018-04-03,92602,1
"840",2018-04-03,92705,1
"841",2018-04-03,92880,1
"842",2018-04-04,90723,1
"843",2018-04-04,90805,1
"844",2018-04-04,91326,1
"845",2018-04-04,91746,1
"846",2018-04-04,92880,5
"847",2018-04-05,90015,1
"848",2018-04-05,90032,1
"849",2018-04-05,90220,1
"850",2018-04-05,90755,1
"851",2018-04-05,91208,1
"852",2018-04-05,91436,1
"853",2018-04-05,91731,1
"854",2018-04-05,92504,1
"855",2018-04-05,92648,1
"856",2018-04-05,92867,1
"857",2018-04-06,90011,1
"858",2018-04-06,90064,1
"859",2018-04-06,90805,1
"860",2018-04-06,91107,1
"861",2018-04-06,91311,1
"862",2018-04-06,91326,1
"863",2018-04-06,91342,1
"864",2018-04-06,91352,1
"865",2018-04-06,92585,1
"866",2018-04-06,92647,1
"867",2018-04-06,92649,1
"868",2018-04-06,92705,1
"869",2018-04-07,90720,2
"870",2018-04-07,90740,14
"871",2018-04-07,90803,1
"872",2018-04-07,90805,1
"873",2018-04-07,91384,1
"874",2018-04-07,91606,1
"875",2018-04-07,92865,1
"876",2018-04-07,92880,8
"877",2018-04-08,90016,2
"878",2018-04-08,90245,1
"879",2018-04-08,90605,1
"880",2018-04-08,92880,3
"881",2018-04-09,90007,1
"882",2018-04-09,90017,1
"883",2018-04-09,90018,1
"884",2018-04-09,90061,1
"885",2018-04-09,90720,1
"886",2018-04-09,90745,1
"887",2018-04-09,90803,1
"888",2018-04-09,91310,1
"889",2018-04-09,91352,3
"890",2018-04-09,91411,1
"891",2018-04-09,91706,1
"892",2018-04-09,91723,1
"893",2018-04-09,92880,2
"894",2018-04-10,90016,1
"895",2018-04-10,90047,1
"896",2018-04-10,90061,1
"897",2018-04-10,90280,1
"898",2018-04-10,90745,3
"899",2018-04-10,91042,1
"900",2018-04-10,91326,1
"901",2018-04-10,91342,2
"902",2018-04-10,91352,1
"903",2018-04-10,92606,1
"904",2018-04-10,92646,2
"905",2018-04-10,92880,4
"906",2018-04-10,NA,1
"907",2018-04-11,90007,1
"908",2018-04-11,90011,1
"909",2018-04-11,90061,1
"910",2018-04-11,90803,1
"911",2018-04-11,90805,1
"912",2018-04-11,91101,1
"913",2018-04-11,91401,1
"914",2018-04-11,91746,2
"915",2018-04-11,92620,1
"916",2018-04-11,92647,2
"917",2018-04-11,92649,1
"918",2018-04-11,92880,2
"919",2018-04-12,90003,1
"920",2018-04-12,90016,1
"921",2018-04-12,90045,1
"922",2018-04-12,90245,1
"923",2018-04-12,90247,1
"924",2018-04-12,90266,2
"925",2018-04-12,90603,1
"926",2018-04-12,91105,1
"927",2018-04-12,91326,2
"928",2018-04-12,91342,2
"929",2018-04-12,91746,2
"930",2018-04-12,92647,1
"931",2018-04-13,90025,1
"932",2018-04-13,90032,1
"933",2018-04-13,90045,1
"934",2018-04-13,90061,1
"935",2018-04-13,90064,2
"936",2018-04-13,90301,1
"937",2018-04-13,90405,6
"938",2018-04-13,90710,1
"939",2018-04-13,90720,1
"940",2018-04-13,90731,1
"941",2018-04-13,90805,1
"942",2018-04-13,92373,1
"943",2018-04-13,92602,1
"944",2018-04-13,92625,1
"945",2018-04-13,92663,1
"946",2018-04-13,92780,1
"947",2018-04-13,92806,2
"948",2018-04-13,92856,1
"949",2018-04-14,91342,1
"950",2018-04-14,91352,1
"951",2018-04-14,91384,1
"952",2018-04-14,91601,2
"953",2018-04-14,92880,1
"954",2018-04-15,90061,1
"955",2018-04-15,91601,1
"956",2018-04-15,92880,1
"957",2018-04-16,90007,2
"958",2018-04-16,90010,1
"959",2018-04-16,90061,1
"960",2018-04-16,90270,1
"961",2018-04-16,91326,3
"962",2018-04-16,91601,1
"963",2018-04-16,92880,2
"964",2018-04-17,90007,1
"965",2018-04-17,90017,1
"966",2018-04-17,90248,1
"967",2018-04-17,90723,3
"968",2018-04-17,90802,2
"969",2018-04-17,90805,2
"970",2018-04-17,91326,2
"971",2018-04-17,91344,1
"972",2018-04-17,91601,1
"973",2018-04-17,91754,1
"974",2018-04-17,91775,1
"975",2018-04-17,92211,1
"976",2018-04-18,90001,1
"977",2018-04-18,90280,2
"978",2018-04-18,90680,2
"979",2018-04-18,90740,2
"980",2018-04-18,90745,1
"981",2018-04-18,91311,1
"982",2018-04-18,92262,1
"983",2018-04-18,92806,1
"984",2018-04-18,92880,5
"985",2018-04-19,90007,1
"986",2018-04-19,90058,1
"987",2018-04-19,90059,1
"988",2018-04-19,90220,2
"989",2018-04-19,90230,1
"990",2018-04-19,90280,1
"991",2018-04-19,90302,1
"992",2018-04-19,90650,1
"993",2018-04-19,90723,1
"994",2018-04-19,90743,1
"995",2018-04-19,91605,1
"996",2018-04-19,91733,1
"997",2018-04-19,92649,1
"998",2018-04-19,92880,3
"999",2018-04-20,90007,1
"1000",2018-04-20,90222,1
"1001",2018-04-20,90230,1
"1002",2018-04-20,90248,2
"1003",2018-04-20,91010,1
"1004",2018-04-20,91326,1
"1005",2018-04-20,91384,1
"1006",2018-04-20,91746,1
"1007",2018-04-20,91764,1
"1008",2018-04-20,92880,3
"1009",2018-04-21,90248,1
"1010",2018-04-21,90723,1
"1011",2018-04-21,90805,1
"1012",2018-04-21,91310,1
"1013",2018-04-21,91342,3
"1014",2018-04-21,91344,1
"1015",2018-04-21,92584,1
"1016",2018-04-21,92880,4
"1017",2018-04-22,90720,3
"1018",2018-04-22,90745,3
"1019",2018-04-22,90803,15
"1020",2018-04-22,90808,2
"1021",2018-04-22,90814,14
"1022",2018-04-22,90815,1
"1023",2018-04-22,91406,1
"1024",2018-04-22,92584,1
"1025",2018-04-22,92880,3
"1026",2018-04-22,NA,3
"1027",2018-04-23,90007,1
"1028",2018-04-23,90221,1
"1029",2018-04-23,90504,1
"1030",2018-04-23,90723,1
"1031",2018-04-23,90803,5
"1032",2018-04-23,90814,1
"1033",2018-04-23,91030,1
"1034",2018-04-23,91331,1
"1035",2018-04-23,92557,1
"1036",2018-04-23,92856,1
"1037",2018-04-23,92880,2
"1038",2018-04-24,90011,1
"1039",2018-04-24,90043,1
"1040",2018-04-24,90248,8
"1041",2018-04-24,90723,1
"1042",2018-04-24,90803,1
"1043",2018-04-24,90805,1
"1044",2018-04-24,91326,1
"1045",2018-04-24,92880,4
"1046",2018-04-24,NA,1
"1047",2018-04-25,9261,1
"1048",2018-04-25,90220,2
"1049",2018-04-25,90248,1
"1050",2018-04-25,90640,1
"1051",2018-04-25,90731,1
"1052",2018-04-25,90745,2
"1053",2018-04-25,90805,1
"1054",2018-04-25,91042,1
"1055",2018-04-25,91406,1
"1056",2018-04-25,91746,1
"1057",2018-04-25,91748,1
"1058",2018-04-25,92324,1
"1059",2018-04-25,92880,1
"1060",2018-04-26,90021,1
"1061",2018-04-26,90045,1
"1062",2018-04-26,90806,1
"1063",2018-04-26,91310,2
"1064",2018-04-26,91355,1
"1065",2018-04-26,91384,2
"1066",2018-04-26,91801,1
"1067",2018-04-26,92657,1
"1068",2018-04-26,92880,2
"1069",2018-04-27,90007,1
"1070",2018-04-27,90011,2
"1071",2018-04-27,90277,1
"1072",2018-04-27,90302,1
"1073",2018-04-27,90501,1
"1074",2018-04-27,90742,1
"1075",2018-04-27,92551,1
"1076",2018-04-27,92625,1
"1077",2018-04-27,92880,9
"1078",2018-04-28,90723,2
"1079",2018-04-28,90731,1
"1080",2018-04-28,92806,1
"1081",2018-04-28,92865,2
"1082",2018-04-28,92880,3
"1083",2018-04-29,91342,1
"1084",2018-04-29,92653,1
"1085",2018-04-30,90007,1
"1086",2018-04-30,90733,1
"1087",2018-04-30,90744,1
"1088",2018-04-30,91326,3
"1089",2018-04-30,92675,1
"1090",2018-05-01,90007,1
"1091",2018-05-01,90601,1
"1092",2018-05-01,90805,2
"1093",2018-05-01,91326,1
"1094",2018-05-01,91722,1
"1095",2018-05-02,90007,1
"1096",2018-05-02,90027,1
"1097",2018-05-02,90048,1
"1098",2018-05-02,90723,2
"1099",2018-05-02,90745,2
"1100",2018-05-02,90805,1
"1101",2018-05-02,92335,1
"1102",2018-05-02,92663,1
"1103",2018-05-02,92880,1
"1104",2018-05-03,90022,1
"1105",2018-05-03,90042,1
"1106",2018-05-03,90061,1
"1107",2018-05-03,90280,3
"1108",2018-05-03,90805,1
"1109",2018-05-03,91342,1
"1110",2018-05-03,92382,1
"1111",2018-05-03,92880,2
"1112",2018-05-03,NA,2
"1113",2018-05-04,90805,1
"1114",2018-05-04,90813,1
"1115",2018-05-04,91042,1
"1116",2018-05-04,91748,2
"1117",2018-05-04,92595,1
"1118",2018-05-05,90212,1
"1119",2018-05-05,90723,1
"1120",2018-05-05,90744,2
"1121",2018-05-05,90745,1
"1122",2018-05-05,90755,1
